,id,name,date,rainfall,longitude,latitude,seconds
2553250,7677,RG_001,2021-06-29T22:15:00,0.0,-79.47811,43.64768,15545700.0
2553251,7677,RG_001,2021-06-29T22:20:00,0.0,-79.47811,43.64768,15546000.0
2553252,7677,RG_001,2021-06-29T22:25:00,0.0,-79.47811,43.64768,15546300.0
2553253,7677,RG_001,2021-06-29T22:30:00,0.0,-79.47811,43.64768,15546600.0
2553254,7677,RG_001,2021-06-29T22:35:00,0.0,-79.47811,43.64768,15546900.0
2553255,7677,RG_001,2021-06-29T22:40:00,0.0,-79.47811,43.64768,15547200.0
2553256,7677,RG_001,2021-06-29T22:45:00,0.0,-79.47811,43.64768,15547500.0
2553257,7677,RG_001,2021-06-29T22:50:00,0.0,-79.47811,43.64768,15547800.0
2553258,7677,RG_001,2021-06-29T22:55:00,0.0,-79.47811,43.64768,15548100.0
2553259,7677,RG_001,2021-06-29T23:00:00,0.0,-79.47811,43.64768,15548400.0
2553260,7677,RG_001,2021-06-29T23:05:00,0.0,-79.47811,43.64768,15548700.0
2553261,7677,RG_001,2021-06-29T23:10:00,0.0,-79.47811,43.64768,15549000.0
2553262,7677,RG_001,2021-06-29T23:15:00,0.0,-79.47811,43.64768,15549300.0
2553263,7677,RG_001,2021-06-29T23:20:00,0.0,-79.47811,43.64768,15549600.0
2553264,7677,RG_001,2021-06-29T23:25:00,0.0,-79.47811,43.64768,15549900.0
2553265,7677,RG_001,2021-06-29T23:30:00,0.0,-79.47811,43.64768,15550200.0
2553266,7677,RG_001,2021-06-29T23:35:00,0.0,-79.47811,43.64768,15550500.0
2553267,7677,RG_001,2021-06-29T23:40:00,0.0,-79.47811,43.64768,15550800.0
2553268,7677,RG_001,2021-06-29T23:45:00,0.0,-79.47811,43.64768,15551100.0
2553269,7677,RG_001,2021-06-29T23:50:00,0.0,-79.47811,43.64768,15551400.0
2553270,7677,RG_001,2021-06-29T23:55:00,0.0,-79.47811,43.64768,15551700.0
2553271,7677,RG_001,2021-06-30T00:00:00,0.0,-79.47811,43.64768,15552000.0
2553272,7677,RG_001,2021-06-30T00:05:00,0.0,-79.47811,43.64768,15552300.0
2553273,7677,RG_001,2021-06-30T00:10:00,0.0,-79.47811,43.64768,15552600.0
2553274,7677,RG_001,2021-06-30T00:15:00,0.0,-79.47811,43.64768,15552900.0
2553275,7677,RG_001,2021-06-30T00:20:00,0.0,-79.47811,43.64768,15553200.0
2553276,7677,RG_001,2021-06-30T00:25:00,0.0,-79.47811,43.64768,15553500.0
2553277,7677,RG_001,2021-06-30T00:30:00,0.0,-79.47811,43.64768,15553800.0
2553278,7677,RG_001,2021-06-30T00:35:00,0.0,-79.47811,43.64768,15554100.0
2553279,7677,RG_001,2021-06-30T00:40:00,0.0,-79.47811,43.64768,15554400.0
2553280,7677,RG_001,2021-06-30T00:45:00,0.0,-79.47811,43.64768,15554700.0
2553281,7677,RG_001,2021-06-30T00:50:00,0.0,-79.47811,43.64768,15555000.0
2553282,7677,RG_001,2021-06-30T00:55:00,0.0,-79.47811,43.64768,15555300.0
2553283,7677,RG_001,2021-06-30T01:00:00,0.0,-79.47811,43.64768,15555600.0
2553284,7677,RG_001,2021-06-30T01:05:00,0.0,-79.47811,43.64768,15555900.0
2553285,7677,RG_001,2021-06-30T01:10:00,0.0,-79.47811,43.64768,15556200.0
2553286,7677,RG_001,2021-06-30T01:15:00,0.0,-79.47811,43.64768,15556500.0
2553287,7677,RG_001,2021-06-30T01:20:00,0.0,-79.47811,43.64768,15556800.0
2553288,7677,RG_001,2021-06-30T01:25:00,0.0,-79.47811,43.64768,15557100.0
2553289,7677,RG_001,2021-06-30T01:30:00,0.0,-79.47811,43.64768,15557400.0
2553290,7677,RG_001,2021-06-30T01:35:00,0.0,-79.47811,43.64768,15557700.0
2553291,7677,RG_001,2021-06-30T01:40:00,0.0,-79.47811,43.64768,15558000.0
2553292,7677,RG_001,2021-06-30T01:45:00,0.0,-79.47811,43.64768,15558300.0
2553293,7677,RG_001,2021-06-30T01:50:00,0.0,-79.47811,43.64768,15558600.0
2553294,7677,RG_001,2021-06-30T01:55:00,0.0,-79.47811,43.64768,15558900.0
2553295,7677,RG_001,2021-06-30T02:00:00,0.0,-79.47811,43.64768,15559200.0
2553296,7677,RG_001,2021-06-30T02:05:00,0.0,-79.47811,43.64768,15559500.0
2553297,7677,RG_001,2021-06-30T02:10:00,0.0,-79.47811,43.64768,15559800.0
2553298,7677,RG_001,2021-06-30T02:15:00,0.0,-79.47811,43.64768,15560100.0
2553299,7677,RG_001,2021-06-30T02:20:00,0.0,-79.47811,43.64768,15560400.0
2553300,7677,RG_001,2021-06-30T02:25:00,0.0,-79.47811,43.64768,15560700.0
2553301,7677,RG_001,2021-06-30T02:30:00,0.0,-79.47811,43.64768,15561000.0
2553302,7677,RG_001,2021-06-30T02:35:00,0.0,-79.47811,43.64768,15561300.0
2553303,7677,RG_001,2021-06-30T02:40:00,0.0,-79.47811,43.64768,15561600.0
2553304,7677,RG_001,2021-06-30T02:45:00,0.0,-79.47811,43.64768,15561900.0
2553305,7677,RG_001,2021-06-30T02:50:00,0.0,-79.47811,43.64768,15562200.0
2553306,7677,RG_001,2021-06-30T02:55:00,0.0,-79.47811,43.64768,15562500.0
2553307,7677,RG_001,2021-06-30T03:00:00,0.0,-79.47811,43.64768,15562800.0
2553308,7677,RG_001,2021-06-30T03:05:00,0.0,-79.47811,43.64768,15563100.0
2553309,7677,RG_001,2021-06-30T03:10:00,0.0,-79.47811,43.64768,15563400.0
2553310,7677,RG_001,2021-06-30T03:15:00,0.0,-79.47811,43.64768,15563700.0
2553311,7677,RG_001,2021-06-30T03:20:00,0.0,-79.47811,43.64768,15564000.0
2553312,7677,RG_001,2021-06-30T03:25:00,0.0,-79.47811,43.64768,15564300.0
2553313,7677,RG_001,2021-06-30T03:30:00,0.0,-79.47811,43.64768,15564600.0
2553314,7677,RG_001,2021-06-30T03:35:00,0.0,-79.47811,43.64768,15564900.0
2553315,7677,RG_001,2021-06-30T03:40:00,0.0,-79.47811,43.64768,15565200.0
2553316,7677,RG_001,2021-06-30T03:45:00,0.0,-79.47811,43.64768,15565500.0
2553317,7677,RG_001,2021-06-30T03:50:00,0.0,-79.47811,43.64768,15565800.0
2553318,7677,RG_001,2021-06-30T03:55:00,0.0,-79.47811,43.64768,15566100.0
2553319,7677,RG_001,2021-06-30T04:00:00,0.0,-79.47811,43.64768,15566400.0
2553320,7677,RG_001,2021-06-30T04:05:00,0.0,-79.47811,43.64768,15566700.0
2553321,7677,RG_001,2021-06-30T04:10:00,0.0,-79.47811,43.64768,15567000.0
2553322,7677,RG_001,2021-06-30T04:15:00,0.0,-79.47811,43.64768,15567300.0
2553323,7677,RG_001,2021-06-30T04:20:00,0.0,-79.47811,43.64768,15567600.0
2553324,7677,RG_001,2021-06-30T04:25:00,0.0,-79.47811,43.64768,15567900.0
2553325,7677,RG_001,2021-06-30T04:30:00,0.0,-79.47811,43.64768,15568200.0
2553326,7677,RG_001,2021-06-30T04:35:00,0.0,-79.47811,43.64768,15568500.0
2553327,7677,RG_001,2021-06-30T04:40:00,0.0,-79.47811,43.64768,15568800.0
2553328,7677,RG_001,2021-06-30T04:45:00,0.0,-79.47811,43.64768,15569100.0
2553329,7677,RG_001,2021-06-30T04:50:00,0.0,-79.47811,43.64768,15569400.0
